,From Date,To Date,Remote Station ID,Station,Total Fares for the Week,Contains Holiday,Gas Price
13920,2020-06-13,2020-06-19,R163,14TH STREET-6TH AVENUE,12457.0,Yes,2.22
13921,2020-06-13,2020-06-19,R164,66TH STREET-BROADWAY,8899.0,Yes,2.22
13922,2020-06-13,2020-06-19,R165,TOMPKINSVILLE,849.0,Yes,2.22
13923,2020-06-13,2020-06-19,R166,79TH STREET-BROADWAY,9202.0,Yes,2.22
13924,2020-06-13,2020-06-19,R167,86TH STREET-BROADWAY,13468.0,Yes,2.22
13925,2020-06-13,2020-06-19,R168,96TH STREET-BROADWAY,30960.0,Yes,2.22
13926,2020-06-13,2020-06-19,R169,137TH STREET-BROADWAY,12616.0,Yes,2.22
13927,2020-06-13,2020-06-19,R170,14TH STREET-UNION SQUARE,65623.0,Yes,2.22
13928,2020-06-13,2020-06-19,R171,7TH AVENUE-PARK PLACE,6033.0,Yes,2.22
13929,2020-06-13,2020-06-19,R172,BRIGHTON BEACH-CONEY ISLAND,18087.0,Yes,2.22
13930,2020-06-13,2020-06-19,R173,207TH STREET-BROADWAY,9028.0,Yes,2.22
13931,2020-06-13,2020-06-19,R174,181ST STREET-FT WASH AVE,8196.0,Yes,2.22
13932,2020-06-13,2020-06-19,R175,8TH AVENUE-14TH STREET,24463.0,Yes,2.22
13933,2020-06-13,2020-06-19,R176,33RD STREET-PARK AVENUE,20372.0,Yes,2.22
13934,2020-06-13,2020-06-19,R177,68TH STREET-HUNTER COLLEGE,19168.0,Yes,2.22
13935,2020-06-13,2020-06-19,R178,77TH STREET-LEXINGTON AVE,25097.0,Yes,2.22
13936,2020-06-13,2020-06-19,R179,86TH STREET-LEXINGTON AVE,37757.0,Yes,2.22
13937,2020-06-13,2020-06-19,R180,103RD STREET-LEXINGTON AVE,16783.0,Yes,2.22
13938,2020-06-13,2020-06-19,R181,110TH STREET-LEXINGTON AVE,12755.0,Yes,2.22
13939,2020-06-13,2020-06-19,R182,116TH STREET-LEXINGTON AVE,16983.0,Yes,2.22
13940,2020-06-13,2020-06-19,R183,BEDFORD PARK BLVD-JEROME AV,6403.0,Yes,2.22
13941,2020-06-13,2020-06-19,R184,CORTELYOU RD-EAST 16TH ST,7925.0,Yes,2.22
13942,2020-06-13,2020-06-19,R185,DYCKMAN STREET-BROADWAY,6921.0,Yes,2.22
13943,2020-06-13,2020-06-19,R186,86TH ST-CENTRAL PARK WEST,7062.0,Yes,2.22
13944,2020-06-13,2020-06-19,R187,81ST STREET-MUSEUM,6380.0,Yes,2.22
13945,2020-06-13,2020-06-19,R188,50TH STREET-8TH AVENUE,12377.0,Yes,2.22
13946,2020-06-13,2020-06-19,R189,CHRISTOPHER ST-SHERIDAN SQ,5239.0,Yes,2.22
13947,2020-06-13,2020-06-19,R190,23RD STREET-7TH AVENUE,8835.0,Yes,2.22
13948,2020-06-13,2020-06-19,R191,103RD STREET-BROADWAY,9996.0,Yes,2.22
13949,2020-06-13,2020-06-19,R192,110TH STREET-BROADWAY,9854.0,Yes,2.22
13950,2020-06-13,2020-06-19,R193,157TH STREET-BROADWAY,12828.0,Yes,2.22
13951,2020-06-13,2020-06-19,R194,BLEECKER ST-LAFAYETTE ST,8458.0,Yes,2.22
13952,2020-06-13,2020-06-19,R195,161ST STREET-YANKEE STADIUM,29648.0,Yes,2.22
13953,2020-06-13,2020-06-19,R196,PROSPECT PARK-EMPIRE BLVD,10940.0,Yes,2.22
13954,2020-06-13,2020-06-19,R197,36TH STREET-4TH AVENUE,18428.0,Yes,2.22
13955,2020-06-13,2020-06-19,R198,NOSTRAND AVE-FULTON ST,17074.0,Yes,2.22
13956,2020-06-13,2020-06-19,R199,KINGSTON AVE-THROOP AVE,5800.0,Yes,2.22
13957,2020-06-13,2020-06-19,R200,EUCLID AVE-PITKIN AVE,15319.0,Yes,2.22
13958,2020-06-13,2020-06-19,R201,WOODHAVEN BLVD-QUEENS BLVD,20554.0,Yes,2.22
13959,2020-06-13,2020-06-19,R202,63RD DRIVE-REGO PARK,15738.0,Yes,2.22
13960,2020-06-13,2020-06-19,R203,23RD STREET-6TH AVENUE,9513.0,Yes,2.22
13961,2020-06-13,2020-06-19,R204,CHURCH AVE-MCDONALD AVE,13341.0,Yes,2.22
13962,2020-06-13,2020-06-19,R205,149TH ST-GRAND CONCOURSE,16786.0,Yes,2.22
13963,2020-06-13,2020-06-19,R206,125TH STREET-LENOX AVENUE,13545.0,Yes,2.22
13964,2020-06-13,2020-06-19,R207,135TH STREET-LENOX AVENUE,17092.0,Yes,2.22
13965,2020-06-13,2020-06-19,R208,103RD ST-ROOSEVELT AVE,35351.0,Yes,2.22
13966,2020-06-13,2020-06-19,R209,STERLING ST-NOSTRAND AVE,6528.0,Yes,2.22
13967,2020-06-13,2020-06-19,R210,BEVERLY RD-NOSTRAND AVE,5861.0,Yes,2.22
13968,2020-06-13,2020-06-19,R211,KINGS HIGHWAY-EAST 16TH ST,23476.0,Yes,2.22
13969,2020-06-13,2020-06-19,R212,59TH STREET-4TH AVENUE,16417.0,Yes,2.22
13970,2020-06-13,2020-06-19,R213,BAY RIDGE AVE-4TH AVENUE,8547.0,Yes,2.22
13971,2020-06-13,2020-06-19,R214,77TH STREET-4TH AVENUE,5781.0,Yes,2.22
13972,2020-06-13,2020-06-19,R215,86TH STREET-4TH AVENUE,12024.0,Yes,2.22
13973,2020-06-13,2020-06-19,R216,BAY RIDGE - 95TH STREET,6740.0,Yes,2.22
13974,2020-06-13,2020-06-19,R217,HOYT ST-SCHERMERHORN ST,10591.0,Yes,2.22
13975,2020-06-13,2020-06-19,R218,ELMHURST AVE-BROADWAY,15726.0,Yes,2.22
13976,2020-06-13,2020-06-19,R219,67TH AVENUE-QUEENS BLVD,7627.0,Yes,2.22
13977,2020-06-13,2020-06-19,R220,CARROLL ST-PRESIDENT ST,7703.0,Yes,2.22
13978,2020-06-13,2020-06-19,R221,167TH STREET-RIVER AVENUE,14231.0,Yes,2.22
13979,2020-06-13,2020-06-19,R222,177TH STREET-PARKCHESTER,21202.0,Yes,2.22
13980,2020-06-13,2020-06-19,R223,46TH ST-BLISS ST,15411.0,Yes,2.22
13981,2020-06-13,2020-06-19,R224,CLARK STREET-HENRY STREET,3336.0,Yes,2.22
13982,2020-06-13,2020-06-19,R225,HOYT STREET-HOYT STREET,3970.0,Yes,2.22
13983,2020-06-13,2020-06-19,R226,GUN HILL ROAD-SEYMOUR,5512.0,Yes,2.22
13984,2020-06-13,2020-06-19,R227,RECTOR STREET-CHURCH STREET,2717.0,Yes,2.22
13985,2020-06-13,2020-06-19,R228,AVENUE J-EAST 16TH STREET,7166.0,Yes,2.22
13986,2020-06-13,2020-06-19,R229,AVENUE M-EAST 16TH STREET,7136.0,Yes,2.22
13987,2020-06-13,2020-06-19,R230,NECK ROAD-EAST 16TH STREET,4981.0,Yes,2.22
13988,2020-06-13,2020-06-19,R231,UNION STREET-4TH AVENUE,5320.0,Yes,2.22
13989,2020-06-13,2020-06-19,R232,45TH STREET-4TH AVENUE,10747.0,Yes,2.22
13990,2020-06-13,2020-06-19,R233,53RD STREET-4TH AVENUE,14042.0,Yes,2.22
13991,2020-06-13,2020-06-19,R234,50TH STREET-NEW UTRECHT AVE,6212.0,Yes,2.22
13992,2020-06-13,2020-06-19,R235,BEDFORD AVE-NORTH 7TH ST,17131.0,Yes,2.22
13993,2020-06-13,2020-06-19,R236,DEKALB AVE-WYCKOFF AVE,14970.0,Yes,2.22
13994,2020-06-13,2020-06-19,R237,182ND STREET-183RD STREET,7532.0,Yes,2.22
13995,2020-06-13,2020-06-19,R238,STEINWAY ST-BROADWAY,14149.0,Yes,2.22
13996,2020-06-13,2020-06-19,R239,GREENPOINT AVE,10563.0,Yes,2.22
13997,2020-06-13,2020-06-19,R240,GRAND ST-CHRISTIE ST,22204.0,Yes,2.22
13998,2020-06-13,2020-06-19,R241,15TH ST-PROSPECT PARK WEST,4281.0,Yes,2.22
13999,2020-06-13,2020-06-19,R242,18TH AVE-MCDONALD AVE,4957.0,Yes,2.22
14000,2020-06-13,2020-06-19,R243,170TH STREET-JEROME AVENUE,12098.0,Yes,2.22
14001,2020-06-13,2020-06-19,R244,BURNSIDE AVE-JEROME AVE,14023.0,Yes,2.22
14002,2020-06-13,2020-06-19,R245,ST LAWRENCE AVE-WEST AVE,6275.0,Yes,2.22
14003,2020-06-13,2020-06-19,R246,PROSPECT AVENUE-4TH AVENUE,5193.0,Yes,2.22
14004,2020-06-13,2020-06-19,R247,55TH ST-NEW UTRECHT AVE,4215.0,Yes,2.22
14005,2020-06-13,2020-06-19,R248,1ST AVENUE-14TH STREET,17244.0,Yes,2.22
14006,2020-06-13,2020-06-19,R249,GRAHAM AVE-METROPOLITAN AVE,7618.0,Yes,2.22
14007,2020-06-13,2020-06-19,R250,GRAND ST-BUSHWICK AVE,7327.0,Yes,2.22
14008,2020-06-13,2020-06-19,R251,96TH ST-CENTRAL PARK WEST,8448.0,Yes,2.22
14009,2020-06-13,2020-06-19,R252,HIGH ST-CADMAN PLAZA WEST,6202.0,Yes,2.22
14010,2020-06-13,2020-06-19,R253,174TH-175TH ST-GRAND CONCOU,8286.0,Yes,2.22
14011,2020-06-13,2020-06-19,R254,GRAND AVE-QUEENS BOULEVARD,19383.0,Yes,2.22
14012,2020-06-13,2020-06-19,R255,VAN WYCK BLVD-MAIN STREET,5094.0,Yes,2.22
14013,2020-06-13,2020-06-19,R256,NASSAU AVE-MANHATTAN AVE,8259.0,Yes,2.22
14014,2020-06-13,2020-06-19,R257,EAST BROADWAY-MADISON ST,12648.0,Yes,2.22
14015,2020-06-13,2020-06-19,R258,4TH AVENUE-9TH STREET,11408.0,Yes,2.22
14016,2020-06-13,2020-06-19,R259,ROOSEVELT ISLAND,6881.0,Yes,2.22
14017,2020-06-13,2020-06-19,R260,181ST STREET-ST NICHOLAS AV,18019.0,Yes,2.22
14018,2020-06-13,2020-06-19,R261,40TH STREET-LOWERY STREET,9134.0,Yes,2.22
14019,2020-06-13,2020-06-19,R262,BEVERLEY ROAD -EAST 15TH ST,4260.0,Yes,2.22
14020,2020-06-13,2020-06-19,R263,AVENUE H-EAST 16TH STREET,3298.0,Yes,2.22
14021,2020-06-13,2020-06-19,R264,OCEAN PKWAY-BRIGHTON BCH AV,5116.0,Yes,2.22
14022,2020-06-13,2020-06-19,R265,MONTROSE AVENUE,7013.0,Yes,2.22
14023,2020-06-13,2020-06-19,R266,HALSEY STREET-WYCKOFF AVE,9796.0,Yes,2.22
14024,2020-06-13,2020-06-19,R267,46TH STREET-BROADWAY,8385.0,Yes,2.22
14025,2020-06-13,2020-06-19,R268,METROPOLITAN AVE-LORIMER ST,12041.0,Yes,2.22
14026,2020-06-13,2020-06-19,R269,BEDFORD AVENUE-NOSTRAND AVE,7627.0,Yes,2.22
14027,2020-06-13,2020-06-19,R270,SMITH STREET-9TH STREET,5489.0,Yes,2.22
14028,2020-06-13,2020-06-19,R271,AVENUE X-MCDONALD AVENUE,2806.0,Yes,2.22
14029,2020-06-13,2020-06-19,R272,28TH STREET-7TH AVENUE,7362.0,Yes,2.22
14030,2020-06-13,2020-06-19,R273,145TH STREET-BROADWAY,11117.0,Yes,2.22
14031,2020-06-13,2020-06-19,R274,191ST STREET-ST NICHOLAS AV,1867.0,Yes,2.22
14032,2020-06-13,2020-06-19,R275,183RD STREET-JEROME AVENUE,9788.0,Yes,2.22
14033,2020-06-13,2020-06-19,R276,JACKSON AVENUE-VERNON BLVD,13402.0,Yes,2.22
14034,2020-06-13,2020-06-19,R277,PRESIDENT ST-NOSTRAND AVE,3250.0,Yes,2.22
14035,2020-06-13,2020-06-19,R278,25TH STREET-4TH AVENUE,3677.0,Yes,2.22
14036,2020-06-13,2020-06-19,R279,JEFFERSON STREET-WYCKOFF AV,7742.0,Yes,2.22
14037,2020-06-13,2020-06-19,R280,190TH STREET-OVERLOOK TERR,4025.0,Yes,2.22
14038,2020-06-13,2020-06-19,R281,72ND STREET-CENTRAL PK WEST,5709.0,Yes,2.22
14039,2020-06-13,2020-06-19,R282,SPRING STREET-6TH AVENUE,6564.0,Yes,2.22
14040,2020-06-13,2020-06-19,R283,LAFAYETTE AVENUE-FULTON ST,4534.0,Yes,2.22
14041,2020-06-13,2020-06-19,R284,CLINTON AVENUE-FULTON ST,3599.0,Yes,2.22
14042,2020-06-13,2020-06-19,R285,MOTT AVENUE-BEACH 22ND ST,8000.0,Yes,2.22
14043,2020-06-13,2020-06-19,R286,MYRTLE AVENUE-MARCY AVENUE,6628.0,Yes,2.22
14044,2020-06-13,2020-06-19,R287,CLASSON AVENUE-LAFAYETTE AV,4384.0,Yes,2.22
14045,2020-06-13,2020-06-19,R288,7TH AVENUE-9TH STREET,8652.0,Yes,2.22
14046,2020-06-13,2020-06-19,R289,FT HAMILTON PKY-GREENWOOD,3637.0,Yes,2.22
14047,2020-06-13,2020-06-19,R290,HOUSTON STREET-VARICK ST,7285.0,Yes,2.22
14048,2020-06-13,2020-06-19,R291,33RD STREET-QUEENS BLVD,6439.0,Yes,2.22
14049,2020-06-13,2020-06-19,R292,BAYCHESTER AVE-TILLOTSON,4554.0,Yes,2.22
14050,2020-06-13,2020-06-19,R293,34TH STREET - PENN STATION,29005.0,Yes,2.22
14051,2020-06-13,2020-06-19,R294,MORGAN AVENUE-HARRISON PL,6390.0,Yes,2.22
14052,2020-06-13,2020-06-19,R295,WILSON AVENUE-MOFFAT STREET,5295.0,Yes,2.22
14053,2020-06-13,2020-06-19,R296,163RD ST & AMSTERDAM AVE,5027.0,Yes,2.22
14054,2020-06-13,2020-06-19,R297,FRANKLIN AVENUE-FULTON ST,5567.0,Yes,2.22
14055,2020-06-13,2020-06-19,R298,NORTHERN BLVD-BROADWAY,8332.0,Yes,2.22
14056,2020-06-13,2020-06-19,R299,BROADWAY - UNION AVENUE,7055.0,Yes,2.22
14057,2020-06-13,2020-06-19,R300,2ND AVENUE-HOUSTON STREET,11644.0,Yes,2.22
14058,2020-06-13,2020-06-19,R301,YORK STREET-JAY STREET,8547.0,Yes,2.22
14059,2020-06-13,2020-06-19,R302,57TH STREET-6TH AVENUE,8603.0,Yes,2.22
14060,2020-06-13,2020-06-19,R303,21ST STREET-QUEENSBRIDGE,12134.0,Yes,2.22
14061,2020-06-13,2020-06-19,R304,RECTOR STREET-GREENWICH ST,2688.0,Yes,2.22
14062,2020-06-13,2020-06-19,R305,WTC-CORTLANDT ST,4460.0,Yes,2.22
14063,2020-06-13,2020-06-19,R306,238TH STREET-BROADWAY,5204.0,Yes,2.22
14064,2020-06-13,2020-06-19,R307,138TH ST-GRAND CONCOURSE,2670.0,Yes,2.22
14065,2020-06-13,2020-06-19,R308,MT EDEN AVENUE-JEROME AVE,8819.0,Yes,2.22
14066,2020-06-13,2020-06-19,R309,176TH STREET-JEROME AVENUE,8858.0,Yes,2.22
14067,2020-06-13,2020-06-19,R310,111TH STREET-ROOSEVELT AVE,20690.0,Yes,2.22
14068,2020-06-13,2020-06-19,R311,BOWERY STREET-DELANCEY ST,2919.0,Yes,2.22
14069,2020-06-13,2020-06-19,R312,WEST 6TH STREET-SURF AVENUE,3003.0,Yes,2.22
14070,2020-06-13,2020-06-19,R313,BUSHWICK AVENUE-ABERDEEN ST,2807.0,Yes,2.22
14071,2020-06-13,2020-06-19,R314,103RD ST-CENTRAL PARK WEST,4171.0,Yes,2.22
14072,2020-06-13,2020-06-19,R315,155TH STREET-8TH AVENUE,5234.0,Yes,2.22
14073,2020-06-13,2020-06-19,R316,FLUSHING AVENUE-MARCY AVE,4508.0,Yes,2.22
14074,2020-06-13,2020-06-19,R317,LAFAYETTE AV-WASHINGTON AV,3488.0,Yes,2.22
14075,2020-06-13,2020-06-19,R318,FULTON STREET-LAFAYETTE AV,5738.0,Yes,2.22
14076,2020-06-13,2020-06-19,R319,63RD STREET-LEXINGTON AVE,16528.0,Yes,2.22
14077,2020-06-13,2020-06-19,R320,CANAL STREET-VARICK STREET,2556.0,Yes,2.22
14078,2020-06-13,2020-06-19,R321,18TH STREET-7TH AVENUE,3047.0,Yes,2.22
14079,2020-06-13,2020-06-19,R322,SPRING STREET-LAFAYETTE ST,4668.0,Yes,2.22
14080,2020-06-13,2020-06-19,R323,111TH STREET-LENOX AVENUE,8849.0,Yes,2.22
14081,2020-06-13,2020-06-19,R324,116TH STREET-LENOX AVENUE,10703.0,Yes,2.22
14082,2020-06-13,2020-06-19,R325,WHITLOCK AVE-WESTCHESTER AV,3195.0,Yes,2.22
14083,2020-06-13,2020-06-19,R326,ZEREGA AVE-WESTCHESTER AVE,2954.0,Yes,2.22
14084,2020-06-13,2020-06-19,R327,52ND STREET-ROOSEVELT AVE,6947.0,Yes,2.22
14085,2020-06-13,2020-06-19,R328,WILLETS PT BLVD-ROOSEVELT,3842.0,Yes,2.22
14086,2020-06-13,2020-06-19,R329,MORRIS PARK-PAULDING AVENUE,2548.0,Yes,2.22
14087,2020-06-13,2020-06-19,R330,3RD AVENUE-14TH STREET,6001.0,Yes,2.22
14088,2020-06-13,2020-06-19,R331,155TH STREET-ST NICHOLAS AV,2706.0,Yes,2.22
14089,2020-06-13,2020-06-19,R332,135TH STREET-ST NICHOLAS AV,4777.0,Yes,2.22
14090,2020-06-13,2020-06-19,R333,116TH STREET-8TH AVENUE,6177.0,Yes,2.22
14091,2020-06-13,2020-06-19,R334,110TH STREET-8TH AVENUE,6881.0,Yes,2.22
14092,2020-06-13,2020-06-19,R335,GASTON AVENUE-BEACH 67TH ST,4487.0,Yes,2.22
14093,2020-06-13,2020-06-19,R336,STRAITON AVE-BEACH 60TH ST,3439.0,Yes,2.22
14094,2020-06-13,2020-06-19,R337,FRANK AVENUE-BEACH 44TH ST,1251.0,Yes,2.22
14095,2020-06-13,2020-06-19,R338,EDGEMERE-BEACH 36TH STREET,1628.0,Yes,2.22
14096,2020-06-13,2020-06-19,R339,36TH STREET-NORTHERN BLVD,3166.0,Yes,2.22
14097,2020-06-13,2020-06-19,R340,65TH STREET-BROADWAY,4002.0,Yes,2.22
14098,2020-06-13,2020-06-19,R341,75TH AVENUE-QUEENS BLVD,2739.0,Yes,2.22
14099,2020-06-13,2020-06-19,R342,VAN WYCK BLVD-METROPOLITAN,6778.0,Yes,2.22
14100,2020-06-13,2020-06-19,R343,FRANKLIN STREET-WEST BWAY,1968.0,Yes,2.22
14101,2020-06-13,2020-06-19,R344,145TH STREET-LENOX AVENUE,2864.0,Yes,2.22
14102,2020-06-13,2020-06-19,R345,148TH STREET-LENOX AVENUE,2889.0,Yes,2.22
14103,2020-06-13,2020-06-19,R346,COURT SQ,5492.0,Yes,2.22
14104,2020-06-13,2020-06-19,R347,69TH STREET-ROOSEVELT AVE,6660.0,Yes,2.22
14105,2020-06-13,2020-06-19,R348,ATLANTIC AV-VAN SINDEREN AV,2190.0,Yes,2.22
14106,2020-06-13,2020-06-19,R349,SUTTER AVE-VAN SINDEREN AVE,4824.0,Yes,2.22
14107,2020-06-13,2020-06-19,R350,LIVONIA AVE-VAN SINDEREN AV,4347.0,Yes,2.22
14108,2020-06-13,2020-06-19,R352,HEWES STREET-BROADWAY,3792.0,Yes,2.22
14109,2020-06-13,2020-06-19,R353,LORIMER STREET-BROADWAY,6243.0,Yes,2.22
14110,2020-06-13,2020-06-19,R354,104TH STREET-LIBERTY AVENUE,2595.0,Yes,2.22
14111,2020-06-13,2020-06-19,R355,109TH STREET-LIBERTY AVENUE,3505.0,Yes,2.22
14112,2020-06-13,2020-06-19,R356,LEFFERTS BLVD-LIBERTY AVE,11566.0,Yes,2.22
14113,2020-06-13,2020-06-19,R357,NORTH CONDUIT AVE-COHANCEY,990.0,Yes,2.22
14114,2020-06-13,2020-06-19,R358,BEACH 25TH STREET-WAVECREST,2956.0,Yes,2.22
14115,2020-06-13,2020-06-19,R359,COURT SQ-23 ST,11679.0,Yes,2.22
14116,2020-06-13,2020-06-19,R360,21ST STREET-JACKSON AVENUE,1975.0,Yes,2.22
14117,2020-06-13,2020-06-19,R361,PELHAM PKWY-WHITE PLAINS RD,12064.0,Yes,2.22
14118,2020-06-13,2020-06-19,R362,ALLERTON AV-WHITE PLAINS RD,7804.0,Yes,2.22
14119,2020-06-13,2020-06-19,R363,BURKE AVE-WHITE PLAINS ROAD,4768.0,Yes,2.22
14120,2020-06-13,2020-06-19,R364,GUNHILL RD-WHITE PLAINS RD,8792.0,Yes,2.22
14121,2020-06-13,2020-06-19,R365,219TH ST-WHITE PLAINS ROAD,4611.0,Yes,2.22
14122,2020-06-13,2020-06-19,R366,225TH ST-WHITE PLAINS ROAD,5156.0,Yes,2.22
14123,2020-06-13,2020-06-19,R367,233RD ST-WHITE PLAINS ROAD,7075.0,Yes,2.22
14124,2020-06-13,2020-06-19,R368,9TH AVENUE-39TH STREET,8255.0,Yes,2.22
14125,2020-06-13,2020-06-19,R369,FORT HAMILTON PKWY-45TH ST,6831.0,Yes,2.22
14126,2020-06-13,2020-06-19,R370,71ST STREET-NEW UTRECHT AVE,7137.0,Yes,2.22
14127,2020-06-13,2020-06-19,R371,79TH STREET-17TH AVENUE,7582.0,Yes,2.22
14128,2020-06-13,2020-06-19,R372,18TH AVENUE-86TH STREET,8177.0,Yes,2.22
14129,2020-06-13,2020-06-19,R373,20TH AVENUE-86TH STREET,7019.0,Yes,2.22
14130,2020-06-13,2020-06-19,R374,BAY PARKWAY-86TH STREET,10728.0,Yes,2.22
14131,2020-06-13,2020-06-19,R375,NEW LOTS AV-VAN SINDEREN AV,6742.0,Yes,2.22
14132,2020-06-13,2020-06-19,R376,EAST 105TH ST-FARRAGUT ROAD,5330.0,Yes,2.22
14133,2020-06-13,2020-06-19,R377,FLUSHING AVE-BROADWAY,12092.0,Yes,2.22
14134,2020-06-13,2020-06-19,R378,MYRTLE AVENUE-BROADWAY,12557.0,Yes,2.22
14135,2020-06-13,2020-06-19,R379,KOSCIUSZKO STREET-BROADWAY,5959.0,Yes,2.22
14136,2020-06-13,2020-06-19,R380,GATES AVENUE-BROADWAY,8029.0,Yes,2.22
14137,2020-06-13,2020-06-19,R381,HALSEY STREET-BROADWAY,7404.0,Yes,2.22
14138,2020-06-13,2020-06-19,R382,GRANT AVENUE-PITKIN AVENUE,8447.0,Yes,2.22
14139,2020-06-13,2020-06-19,R383,HUDSON STREET-78TH STREET,5375.0,Yes,2.22
14140,2020-06-13,2020-06-19,R384,BOYD STREET-88TH STREET,4109.0,Yes,2.22
14141,2020-06-13,2020-06-19,R385,ROCKAWAY BLVD-LIBERTY AVE,10235.0,Yes,2.22
14142,2020-06-13,2020-06-19,R386,174TH STREET-SOUTHERN BLVD,8433.0,Yes,2.22
14143,2020-06-13,2020-06-19,R387,EAST TREMONT AVENUE-178 ST,8983.0,Yes,2.22
14144,2020-06-13,2020-06-19,R388,EAST 180TH ST-MORRIS PARK,10726.0,Yes,2.22
14145,2020-06-13,2020-06-19,R389,BRONX PARK EAST,3421.0,Yes,2.22
14146,2020-06-13,2020-06-19,R390,8TH AVENUE-62ND STREET,10023.0,Yes,2.22
14147,2020-06-13,2020-06-19,R391,FORT HAMILTON PARKWAY-62ND,6510.0,Yes,2.22
14148,2020-06-13,2020-06-19,R392,18TH AVENUE-62ND STREET,6494.0,Yes,2.22
14149,2020-06-13,2020-06-19,R393,20TH AVENUE-62ND STREET,4079.0,Yes,2.22
14150,2020-06-13,2020-06-19,R394,BAY PARKWAY-66TH STREET,8830.0,Yes,2.22
14151,2020-06-13,2020-06-19,R395,KINGS HIGHWAY-WEST 7TH ST,6860.0,Yes,2.22
14152,2020-06-13,2020-06-19,R396,AVENUE U-WEST 7TH STREET,4537.0,Yes,2.22
14153,2020-06-13,2020-06-19,R397,86TH STREET-AVENUE V,3644.0,Yes,2.22
14154,2020-06-13,2020-06-19,R398,NEW UTRECHT AVENUE-62ND ST,6873.0,Yes,2.22
14155,2020-06-13,2020-06-19,R399,25TH AVENUE-86TH STREET,5138.0,Yes,2.22
14156,2020-06-13,2020-06-19,R400,BAY 50TH STREET-STILLWELL,3250.0,Yes,2.22
14157,2020-06-13,2020-06-19,R401,CENTRAL AVE-MYRTLE AVE,3947.0,Yes,2.22
14158,2020-06-13,2020-06-19,R402,SENECA AVENUE-PALMETTO ST,4672.0,Yes,2.22
14159,2020-06-13,2020-06-19,R403,FOREST AVENUE-PUTNAM AVENUE,5844.0,Yes,2.22
14160,2020-06-13,2020-06-19,R404,FRESH POND ROAD-68TH AVENUE,8271.0,Yes,2.22
14161,2020-06-13,2020-06-19,R405,JACKSON AVENUE-WESTCHESTER,6490.0,Yes,2.22
14162,2020-06-13,2020-06-19,R406,PROSPECT AVENUE-WESTCHESTER,8853.0,Yes,2.22
14163,2020-06-13,2020-06-19,R407,INTERVALE 163RD STREET,4101.0,Yes,2.22
14164,2020-06-13,2020-06-19,R408,SIMPSON ST-WESTCHESTER AVE,11136.0,Yes,2.22
14165,2020-06-13,2020-06-19,R409,FREEMAN ST-SOUTHERN BLVD,5034.0,Yes,2.22
14166,2020-06-13,2020-06-19,R411,PARK PLACE-FRANKLIN AVENUE,1620.0,Yes,2.22
14167,2020-06-13,2020-06-19,R412,BOTANIC GARDEN-FRANKLIN AVE,1300.0,Yes,2.22
14168,2020-06-13,2020-06-19,R413,KNICKERBOCKER AVE-MYRTLE AV,5990.0,Yes,2.22
14169,2020-06-13,2020-06-19,R414,HOWARD BEACH-159TH AVE,1933.0,Yes,2.22
14170,2020-06-13,2020-06-19,R415,BROAD CHANNEL-NOEL ROAD,362.0,Yes,2.22
14171,2020-06-13,2020-06-19,R416,HOLLAND-BEACH 90TH STREET,1445.0,Yes,2.22
14172,2020-06-13,2020-06-19,R417,PLAYLAND-BEACH 98TH STREET,757.0,Yes,2.22
14173,2020-06-13,2020-06-19,R418,SEASIDE BEACH-105TH STREET,646.0,Yes,2.22
14174,2020-06-13,2020-06-19,R419,ROCKAWAY PARK-BEACH 116TH,1527.0,Yes,2.22
14175,2020-06-13,2020-06-19,R420,DITMAS AVE-MCDONALD AVE,5029.0,Yes,2.22
14176,2020-06-13,2020-06-19,R421,AVENUE I-MCDONALD AVENUE,2332.0,Yes,2.22
14177,2020-06-13,2020-06-19,R422,MCDONALD AVE-22ND AVE,1499.0,Yes,2.22
14178,2020-06-13,2020-06-19,R423,AVENUE N-MCDONALD AVENUE,3474.0,Yes,2.22
14179,2020-06-13,2020-06-19,R424,AVENUE P-MCDONALD AVENUE,3185.0,Yes,2.22
14180,2020-06-13,2020-06-19,R425,AVENUE U-MCDONALD AVENUE,2146.0,Yes,2.22
14181,2020-06-13,2020-06-19,R426,NEPTUNE AVE-MCDONALD AVENUE,1623.0,Yes,2.22
14182,2020-06-13,2020-06-19,R427,MIDDLETOWN ROAD-WESTCHESTER,2195.0,Yes,2.22
14183,2020-06-13,2020-06-19,R428,BUHRE AVE-WESTCHESTER AVE,4587.0,Yes,2.22
14184,2020-06-13,2020-06-19,R429,PELHAM BAY PARK-BRUCKNER BL,9062.0,Yes,2.22
14185,2020-06-13,2020-06-19,R430,PELHAM PKWY-ESPLANADE,3338.0,Yes,2.22
14186,2020-06-13,2020-06-19,R431,DYRE AVENUE-LIGHT STREET,6485.0,Yes,2.22
14187,2020-06-13,2020-06-19,R432,CHAUNCEY STREET-ROCKAWAY AV,4338.0,Yes,2.22
14188,2020-06-13,2020-06-19,R433,ALABAMA AVENUE-FULTON ST,3362.0,Yes,2.22
14189,2020-06-13,2020-06-19,R434,VAN SICLEN AVENUE-FULTON ST,4618.0,Yes,2.22
14190,2020-06-13,2020-06-19,R435,CLEVELAND STREET-FULTON ST,4365.0,Yes,2.22
14191,2020-06-13,2020-06-19,R436,NORWOOD AVENUE-FULTON ST,4763.0,Yes,2.22
