,From Date,To Date,Remote Station ID,Station,Total Fares for the Week,Contains Holiday,Gas Price,Total Snowfall,Total Rainfall
21786,2020-02-15,2020-02-21,R292,BAYCHESTER AVE-TILLOTSON,14891.0,Yes,2.62,0.0,0.04
21787,2020-02-15,2020-02-21,R293,34TH STREET - PENN STATION,243606.0,Yes,2.62,0.0,0.04
21788,2020-02-15,2020-02-21,R294,MORGAN AVENUE-HARRISON PL,25650.0,Yes,2.62,0.0,0.04
21789,2020-02-15,2020-02-21,R295,WILSON AVENUE-MOFFAT STREET,14467.0,Yes,2.62,0.0,0.04
21790,2020-02-15,2020-02-21,R296,163RD ST & AMSTERDAM AVE,25428.0,Yes,2.62,0.0,0.04
21791,2020-02-15,2020-02-21,R297,FRANKLIN AVENUE-FULTON ST,31983.0,Yes,2.62,0.0,0.04
21792,2020-02-15,2020-02-21,R298,NORTHERN BLVD-BROADWAY,30506.0,Yes,2.62,0.0,0.04
21793,2020-02-15,2020-02-21,R299,BROADWAY - UNION AVENUE,25070.0,Yes,2.62,0.0,0.04
21794,2020-02-15,2020-02-21,R300,2ND AVENUE-HOUSTON STREET,95108.0,Yes,2.62,0.0,0.04
21795,2020-02-15,2020-02-21,R301,YORK STREET-JAY STREET,67195.0,Yes,2.62,0.0,0.04
21796,2020-02-15,2020-02-21,R302,57TH STREET-6TH AVENUE,90658.0,Yes,2.62,0.0,0.04
21797,2020-02-15,2020-02-21,R303,21ST STREET-QUEENSBRIDGE,50971.0,Yes,2.62,0.0,0.04
21798,2020-02-15,2020-02-21,R304,RECTOR STREET-GREENWICH ST,35959.0,Yes,2.62,0.0,0.04
21799,2020-02-15,2020-02-21,R305,WTC-CORTLANDT ST,68911.0,Yes,2.62,0.0,0.04
21800,2020-02-15,2020-02-21,R306,238TH STREET-BROADWAY,17684.0,Yes,2.62,0.0,0.04
21801,2020-02-15,2020-02-21,R307,138TH ST-GRAND CONCOURSE,9117.0,Yes,2.62,0.0,0.04
21802,2020-02-15,2020-02-21,R308,MT EDEN AVENUE-JEROME AVE,21458.0,Yes,2.62,0.0,0.04
21803,2020-02-15,2020-02-21,R309,176TH STREET-JEROME AVENUE,23396.0,Yes,2.62,0.0,0.04
21804,2020-02-15,2020-02-21,R310,111TH STREET-ROOSEVELT AVE,107155.0,Yes,2.62,0.0,0.04
21805,2020-02-15,2020-02-21,R311,BOWERY STREET-DELANCEY ST,22537.0,Yes,2.62,0.0,0.04
21806,2020-02-15,2020-02-21,R312,WEST 6TH STREET-SURF AVENUE,11321.0,Yes,2.62,0.0,0.04
21807,2020-02-15,2020-02-21,R313,BUSHWICK AVENUE-ABERDEEN ST,6494.0,Yes,2.62,0.0,0.04
21808,2020-02-15,2020-02-21,R314,103RD ST-CENTRAL PARK WEST,22884.0,Yes,2.62,0.0,0.04
21809,2020-02-15,2020-02-21,R315,155TH STREET-8TH AVENUE,15084.0,Yes,2.62,0.0,0.04
21810,2020-02-15,2020-02-21,R316,FLUSHING AVENUE-MARCY AVE,11501.0,Yes,2.62,0.0,0.04
21811,2020-02-15,2020-02-21,R317,LAFAYETTE AV-WASHINGTON AV,28262.0,Yes,2.62,0.0,0.04
21812,2020-02-15,2020-02-21,R318,FULTON STREET-LAFAYETTE AV,27251.0,Yes,2.62,0.0,0.04
21813,2020-02-15,2020-02-21,R319,63RD STREET-LEXINGTON AVE,104463.0,Yes,2.62,0.0,0.04
21814,2020-02-15,2020-02-21,R320,CANAL STREET-VARICK STREET,28806.0,Yes,2.62,0.0,0.04
21815,2020-02-15,2020-02-21,R321,18TH STREET-7TH AVENUE,39683.0,Yes,2.62,0.0,0.04
21816,2020-02-15,2020-02-21,R322,SPRING STREET-LAFAYETTE ST,59086.0,Yes,2.62,0.0,0.04
21817,2020-02-15,2020-02-21,R323,111TH STREET-LENOX AVENUE,37755.0,Yes,2.62,0.0,0.04
21818,2020-02-15,2020-02-21,R324,116TH STREET-LENOX AVENUE,48565.0,Yes,2.62,0.0,0.04
21819,2020-02-15,2020-02-21,R325,WHITLOCK AVE-WESTCHESTER AV,7800.0,Yes,2.62,0.0,0.04
21820,2020-02-15,2020-02-21,R326,ZEREGA AVE-WESTCHESTER AVE,11806.0,Yes,2.62,0.0,0.04
21821,2020-02-15,2020-02-21,R327,52ND STREET-ROOSEVELT AVE,32886.0,Yes,2.62,0.0,0.04
21822,2020-02-15,2020-02-21,R328,WILLETS PT BLVD-ROOSEVELT,7147.0,Yes,2.62,0.0,0.04
21823,2020-02-15,2020-02-21,R329,MORRIS PARK-PAULDING AVENUE,11316.0,Yes,2.62,0.0,0.04
21824,2020-02-15,2020-02-21,R330,3RD AVENUE-14TH STREET,28364.0,Yes,2.62,0.0,0.04
21825,2020-02-15,2020-02-21,R331,155TH STREET-ST NICHOLAS AV,15407.0,Yes,2.62,0.0,0.04
21826,2020-02-15,2020-02-21,R332,135TH STREET-ST NICHOLAS AV,24524.0,Yes,2.62,0.0,0.04
21827,2020-02-15,2020-02-21,R333,116TH STREET-8TH AVENUE,33683.0,Yes,2.62,0.0,0.04
21828,2020-02-15,2020-02-21,R334,110TH STREET-8TH AVENUE,36957.0,Yes,2.62,0.0,0.04
21829,2020-02-15,2020-02-21,R335,GASTON AVENUE-BEACH 67TH ST,8212.0,Yes,2.62,0.0,0.04
21830,2020-02-15,2020-02-21,R336,STRAITON AVE-BEACH 60TH ST,6798.0,Yes,2.62,0.0,0.04
21831,2020-02-15,2020-02-21,R337,FRANK AVENUE-BEACH 44TH ST,2447.0,Yes,2.62,0.0,0.04
21832,2020-02-15,2020-02-21,R338,EDGEMERE-BEACH 36TH STREET,3336.0,Yes,2.62,0.0,0.04
21833,2020-02-15,2020-02-21,R339,36TH STREET-NORTHERN BLVD,21254.0,Yes,2.62,0.0,0.04
21834,2020-02-15,2020-02-21,R340,65TH STREET-BROADWAY,17962.0,Yes,2.62,0.0,0.04
21835,2020-02-15,2020-02-21,R341,75TH AVENUE-QUEENS BLVD,17119.0,Yes,2.62,0.0,0.04
21836,2020-02-15,2020-02-21,R342,VAN WYCK BLVD-METROPOLITAN,20173.0,Yes,2.62,0.0,0.04
21837,2020-02-15,2020-02-21,R343,FRANKLIN STREET-WEST BWAY,25543.0,Yes,2.62,0.0,0.04
21838,2020-02-15,2020-02-21,R344,145TH STREET-LENOX AVENUE,15087.0,Yes,2.62,0.0,0.04
21839,2020-02-15,2020-02-21,R345,148TH STREET-LENOX AVENUE,16789.0,Yes,2.62,0.0,0.04
21840,2020-02-15,2020-02-21,R346,COURT SQ,29257.0,Yes,2.62,0.0,0.04
21841,2020-02-15,2020-02-21,R347,69TH STREET-ROOSEVELT AVE,25638.0,Yes,2.62,0.0,0.04
21842,2020-02-15,2020-02-21,R348,ATLANTIC AV-VAN SINDEREN AV,4864.0,Yes,2.62,0.0,0.04
21843,2020-02-15,2020-02-21,R349,SUTTER AVE-VAN SINDEREN AVE,12163.0,Yes,2.62,0.0,0.04
21844,2020-02-15,2020-02-21,R350,LIVONIA AVE-VAN SINDEREN AV,10683.0,Yes,2.62,0.0,0.04
21845,2020-02-15,2020-02-21,R352,HEWES STREET-BROADWAY,20056.0,Yes,2.62,0.0,0.04
21846,2020-02-15,2020-02-21,R353,LORIMER STREET-BROADWAY,29934.0,Yes,2.62,0.0,0.04
21847,2020-02-15,2020-02-21,R354,104TH STREET-LIBERTY AVENUE,8179.0,Yes,2.62,0.0,0.04
21848,2020-02-15,2020-02-21,R355,109TH STREET-LIBERTY AVENUE,10707.0,Yes,2.62,0.0,0.04
21849,2020-02-15,2020-02-21,R356,LEFFERTS BLVD-LIBERTY AVE,30527.0,Yes,2.62,0.0,0.04
21850,2020-02-15,2020-02-21,R357,NORTH CONDUIT AVE-COHANCEY,3872.0,Yes,2.62,0.0,0.04
21851,2020-02-15,2020-02-21,R358,BEACH 25TH STREET-WAVECREST,6137.0,Yes,2.62,0.0,0.04
21852,2020-02-15,2020-02-21,R359,COURT SQ-23 ST,74381.0,Yes,2.62,0.0,0.04
21853,2020-02-15,2020-02-21,R360,21ST STREET-JACKSON AVENUE,8987.0,Yes,2.62,0.0,0.04
21854,2020-02-15,2020-02-21,R361,PELHAM PKWY-WHITE PLAINS RD,36032.0,Yes,2.62,0.0,0.04
21855,2020-02-15,2020-02-21,R362,ALLERTON AV-WHITE PLAINS RD,23517.0,Yes,2.62,0.0,0.04
21856,2020-02-15,2020-02-21,R363,BURKE AVE-WHITE PLAINS ROAD,14947.0,Yes,2.62,0.0,0.04
21857,2020-02-15,2020-02-21,R364,GUNHILL RD-WHITE PLAINS RD,27178.0,Yes,2.62,0.0,0.04
21858,2020-02-15,2020-02-21,R365,219TH ST-WHITE PLAINS ROAD,14202.0,Yes,2.62,0.0,0.04
21859,2020-02-15,2020-02-21,R366,225TH ST-WHITE PLAINS ROAD,16492.0,Yes,2.62,0.0,0.04
21860,2020-02-15,2020-02-21,R367,233RD ST-WHITE PLAINS ROAD,20574.0,Yes,2.62,0.0,0.04
21861,2020-02-15,2020-02-21,R368,9TH AVENUE-39TH STREET,27774.0,Yes,2.62,0.0,0.04
21862,2020-02-15,2020-02-21,R369,FORT HAMILTON PKWY-45TH ST,18624.0,Yes,2.62,0.0,0.04
21863,2020-02-15,2020-02-21,R370,71ST STREET-NEW UTRECHT AVE,26786.0,Yes,2.62,0.0,0.04
21864,2020-02-15,2020-02-21,R371,79TH STREET-17TH AVENUE,30271.0,Yes,2.62,0.0,0.04
21865,2020-02-15,2020-02-21,R372,18TH AVENUE-86TH STREET,30363.0,Yes,2.62,0.0,0.04
21866,2020-02-15,2020-02-21,R373,20TH AVENUE-86TH STREET,25695.0,Yes,2.62,0.0,0.04
21867,2020-02-15,2020-02-21,R374,BAY PARKWAY-86TH STREET,35597.0,Yes,2.62,0.0,0.04
21868,2020-02-15,2020-02-21,R375,NEW LOTS AV-VAN SINDEREN AV,15442.0,Yes,2.62,0.0,0.04
21869,2020-02-15,2020-02-21,R376,EAST 105TH ST-FARRAGUT ROAD,13635.0,Yes,2.62,0.0,0.04
21870,2020-02-15,2020-02-21,R377,FLUSHING AVE-BROADWAY,48075.0,Yes,2.62,0.0,0.04
21871,2020-02-15,2020-02-21,R378,MYRTLE AVENUE-BROADWAY,65369.0,Yes,2.62,0.0,0.04
21872,2020-02-15,2020-02-21,R379,KOSCIUSZKO STREET-BROADWAY,28700.0,Yes,2.62,0.0,0.04
21873,2020-02-15,2020-02-21,R380,GATES AVENUE-BROADWAY,36536.0,Yes,2.62,0.0,0.04
21874,2020-02-15,2020-02-21,R381,HALSEY STREET-BROADWAY,34672.0,Yes,2.62,0.0,0.04
21875,2020-02-15,2020-02-21,R382,GRANT AVENUE-PITKIN AVENUE,25378.0,Yes,2.62,0.0,0.04
21876,2020-02-15,2020-02-21,R383,HUDSON STREET-78TH STREET,19191.0,Yes,2.62,0.0,0.04
21877,2020-02-15,2020-02-21,R384,BOYD STREET-88TH STREET,13272.0,Yes,2.62,0.0,0.04
21878,2020-02-15,2020-02-21,R385,ROCKAWAY BLVD-LIBERTY AVE,29308.0,Yes,2.62,0.0,0.04
21879,2020-02-15,2020-02-21,R386,174TH STREET-SOUTHERN BLVD,26091.0,Yes,2.62,0.0,0.04
21880,2020-02-15,2020-02-21,R387,EAST TREMONT AVENUE-178 ST,26152.0,Yes,2.62,0.0,0.04
21881,2020-02-15,2020-02-21,R388,EAST 180TH ST-MORRIS PARK,29038.0,Yes,2.62,0.0,0.04
21882,2020-02-15,2020-02-21,R389,BRONX PARK EAST,10736.0,Yes,2.62,0.0,0.04
21883,2020-02-15,2020-02-21,R390,8TH AVENUE-62ND STREET,60899.0,Yes,2.62,0.0,0.04
21884,2020-02-15,2020-02-21,R391,FORT HAMILTON PARKWAY-62ND,28419.0,Yes,2.62,0.0,0.04
21885,2020-02-15,2020-02-21,R392,18TH AVENUE-62ND STREET,22836.0,Yes,2.62,0.0,0.04
21886,2020-02-15,2020-02-21,R393,20TH AVENUE-62ND STREET,17372.0,Yes,2.62,0.0,0.04
21887,2020-02-15,2020-02-21,R394,BAY PARKWAY-66TH STREET,33270.0,Yes,2.62,0.0,0.04
21888,2020-02-15,2020-02-21,R395,KINGS HIGHWAY-WEST 7TH ST,23683.0,Yes,2.62,0.0,0.04
21889,2020-02-15,2020-02-21,R396,AVENUE U-WEST 7TH STREET,16627.0,Yes,2.62,0.0,0.04
21890,2020-02-15,2020-02-21,R397,86TH STREET-AVENUE V,10887.0,Yes,2.62,0.0,0.04
21891,2020-02-15,2020-02-21,R398,NEW UTRECHT AVENUE-62ND ST,23658.0,Yes,2.62,0.0,0.04
21892,2020-02-15,2020-02-21,R399,25TH AVENUE-86TH STREET,20966.0,Yes,2.62,0.0,0.04
21893,2020-02-15,2020-02-21,R400,BAY 50TH STREET-STILLWELL,11975.0,Yes,2.62,0.0,0.04
21894,2020-02-15,2020-02-21,R401,CENTRAL AVE-MYRTLE AVE,30649.0,Yes,2.62,0.0,0.04
21895,2020-02-15,2020-02-21,R402,SENECA AVENUE-PALMETTO ST,22164.0,Yes,2.62,0.0,0.04
21896,2020-02-15,2020-02-21,R403,FOREST AVENUE-PUTNAM AVENUE,24113.0,Yes,2.62,0.0,0.04
21897,2020-02-15,2020-02-21,R404,FRESH POND ROAD-68TH AVENUE,30716.0,Yes,2.62,0.0,0.04
21898,2020-02-15,2020-02-21,R405,JACKSON AVENUE-WESTCHESTER,20685.0,Yes,2.62,0.0,0.04
21899,2020-02-15,2020-02-21,R406,PROSPECT AVENUE-WESTCHESTER,29882.0,Yes,2.62,0.0,0.04
21900,2020-02-15,2020-02-21,R407,INTERVALE 163RD STREET,12921.0,Yes,2.62,0.0,0.04
21901,2020-02-15,2020-02-21,R408,SIMPSON ST-WESTCHESTER AVE,33679.0,Yes,2.62,0.0,0.04
21902,2020-02-15,2020-02-21,R409,FREEMAN ST-SOUTHERN BLVD,18711.0,Yes,2.62,0.0,0.04
21903,2020-02-15,2020-02-21,R411,PARK PLACE-FRANKLIN AVENUE,7904.0,Yes,2.62,0.0,0.04
21904,2020-02-15,2020-02-21,R412,BOTANIC GARDEN-FRANKLIN AVE,4383.0,Yes,2.62,0.0,0.04
21905,2020-02-15,2020-02-21,R413,KNICKERBOCKER AVE-MYRTLE AV,32057.0,Yes,2.62,0.0,0.04
21906,2020-02-15,2020-02-21,R414,HOWARD BEACH-159TH AVE,12808.0,Yes,2.62,0.0,0.04
21907,2020-02-15,2020-02-21,R415,BROAD CHANNEL-NOEL ROAD,1257.0,Yes,2.62,0.0,0.04
21908,2020-02-15,2020-02-21,R416,HOLLAND-BEACH 90TH STREET,8838.0,Yes,2.62,0.0,0.04
21909,2020-02-15,2020-02-21,R417,PLAYLAND-BEACH 98TH STREET,1679.0,Yes,2.62,0.0,0.04
21910,2020-02-15,2020-02-21,R418,SEASIDE BEACH-105TH STREET,808.0,Yes,2.62,0.0,0.04
21911,2020-02-15,2020-02-21,R419,ROCKAWAY PARK-BEACH 116TH,2845.0,Yes,2.62,0.0,0.04
21912,2020-02-15,2020-02-21,R420,DITMAS AVE-MCDONALD AVE,19391.0,Yes,2.62,0.0,0.04
21913,2020-02-15,2020-02-21,R421,AVENUE I-MCDONALD AVENUE,7908.0,Yes,2.62,0.0,0.04
21914,2020-02-15,2020-02-21,R422,MCDONALD AVE-22ND AVE,4133.0,Yes,2.62,0.0,0.04
21915,2020-02-15,2020-02-21,R423,AVENUE N-MCDONALD AVENUE,14132.0,Yes,2.62,0.0,0.04
21916,2020-02-15,2020-02-21,R424,AVENUE P-MCDONALD AVENUE,12106.0,Yes,2.62,0.0,0.04
21917,2020-02-15,2020-02-21,R425,AVENUE U-MCDONALD AVENUE,7948.0,Yes,2.62,0.0,0.04
21918,2020-02-15,2020-02-21,R426,NEPTUNE AVE-MCDONALD AVENUE,6745.0,Yes,2.62,0.0,0.04
21919,2020-02-15,2020-02-21,R427,MIDDLETOWN ROAD-WESTCHESTER,8590.0,Yes,2.62,0.0,0.04
21920,2020-02-15,2020-02-21,R428,BUHRE AVE-WESTCHESTER AVE,16371.0,Yes,2.62,0.0,0.04
21921,2020-02-15,2020-02-21,R429,PELHAM BAY PARK-BRUCKNER BL,23142.0,Yes,2.62,0.0,0.04
21922,2020-02-15,2020-02-21,R430,PELHAM PKWY-ESPLANADE,13265.0,Yes,2.62,0.0,0.04
21923,2020-02-15,2020-02-21,R431,DYRE AVENUE-LIGHT STREET,18497.0,Yes,2.62,0.0,0.04
21924,2020-02-15,2020-02-21,R432,CHAUNCEY STREET-ROCKAWAY AV,19019.0,Yes,2.62,0.0,0.04
21925,2020-02-15,2020-02-21,R433,ALABAMA AVENUE-FULTON ST,8258.0,Yes,2.62,0.0,0.04
21926,2020-02-15,2020-02-21,R434,VAN SICLEN AVENUE-FULTON ST,11942.0,Yes,2.62,0.0,0.04
21927,2020-02-15,2020-02-21,R435,CLEVELAND STREET-FULTON ST,13174.0,Yes,2.62,0.0,0.04
21928,2020-02-15,2020-02-21,R436,NORWOOD AVENUE-FULTON ST,14617.0,Yes,2.62,0.0,0.04
21929,2020-02-15,2020-02-21,R437,CRESCENT STREET-FULTON ST,21310.0,Yes,2.62,0.0,0.04
21930,2020-02-15,2020-02-21,R438,RALPH AVENUE-FULTON STREET,27125.0,Yes,2.62,0.0,0.04
21931,2020-02-15,2020-02-21,R439,ROCKAWAY AVE-HOPKINSON AVE,26246.0,Yes,2.62,0.0,0.04
21932,2020-02-15,2020-02-21,R440,LIBERTY AVE-PENNSYLVANIA AV,10134.0,Yes,2.62,0.0,0.04
21933,2020-02-15,2020-02-21,R441,VAN SICLEN AVE-PITKIN AVE,12338.0,Yes,2.62,0.0,0.04
21934,2020-02-15,2020-02-21,R442,SHEPHERD AVE-PITKIN AVE,13305.0,Yes,2.62,0.0,0.04
21935,2020-02-15,2020-02-21,R443,170TH STREET-GRAND CONC.,29178.0,Yes,2.62,0.0,0.04
21936,2020-02-15,2020-02-21,R444,238TH ST-WHITE PLAINS ROAD,12920.0,Yes,2.62,0.0,0.04
21937,2020-02-15,2020-02-21,R445,138TH STREET-3RD AVE,35129.0,Yes,2.62,0.0,0.04
21938,2020-02-15,2020-02-21,R446,BROOK AVENUE-138TH STREET,25886.0,Yes,2.62,0.0,0.04
21939,2020-02-15,2020-02-21,R447,CYPRESS AVENUE-138TH STREET,14969.0,Yes,2.62,0.0,0.04
21940,2020-02-15,2020-02-21,R448,EAST 143RD ST-SOUTHERN BLVD,4112.0,Yes,2.62,0.0,0.04
21941,2020-02-15,2020-02-21,R449,EAST 149TH ST-SOUTHERN BLVD,22005.0,Yes,2.62,0.0,0.04
21942,2020-02-15,2020-02-21,R450,LONGWOOD AVE-SOUTHERN BLVD,5887.0,Yes,2.62,0.0,0.04
21943,2020-02-15,2020-02-21,R451,WINTHROP ST-NOSTRAND AVE,32929.0,Yes,2.62,0.0,0.04
21944,2020-02-15,2020-02-21,R452,72ND STREET & BROADWAY,195397.0,Yes,2.62,0.0,0.04
21945,2020-02-15,2020-02-21,R453,23RD STREET-6TH AVENUE,75064.0,Yes,2.62,0.0,0.04
21946,2020-02-15,2020-02-21,R455,25TH STREET-4TH AVENUE,3734.0,Yes,2.62,0.0,0.04
21947,2020-02-15,2020-02-21,R456,HOYT STREET-FULTON STREET,14888.0,Yes,2.62,0.0,0.04
21948,2020-02-15,2020-02-21,R460,MARCY AVENUE-BROADWAY,79888.0,Yes,2.62,0.0,0.04
21949,2020-02-15,2020-02-21,R461,BROADWAY LAFAYETTE-BLEECKER,126425.0,Yes,2.62,0.0,0.04
21950,2020-02-15,2020-02-21,R462,CANAL STREET-BROADWAY,85433.0,Yes,2.62,0.0,0.04
21951,2020-02-15,2020-02-21,R463,CANAL ST-LAFAYETTE ST EAST,103128.0,Yes,2.62,0.0,0.04
21952,2020-02-15,2020-02-21,R464,AQUEDUCT RACE TRACK,9217.0,Yes,2.62,0.0,0.04
21953,2020-02-15,2020-02-21,R468,RI TRAMWAY (MANHATTAN),18210.0,Yes,2.62,0.0,0.04
21954,2020-02-15,2020-02-21,R469,RI TRAMWAY (ROOSEVELT),19652.0,Yes,2.62,0.0,0.04
21955,2020-02-15,2020-02-21,R535,AIRTRAIN @ HOWARD BEACH,38843.0,Yes,2.62,0.0,0.04
21956,2020-02-15,2020-02-21,R536,AIRTRAIN JAMAICA CENTER 1,106302.0,Yes,2.62,0.0,0.04
21957,2020-02-15,2020-02-21,R540,PA-PATH WORLD TRADE CNTR,116848.0,Yes,2.62,0.0,0.04
21958,2020-02-15,2020-02-21,R541,PA-PATH THIRTY THIRD ST,71001.0,Yes,2.62,0.0,0.04
21959,2020-02-15,2020-02-21,R542,PA-PATH TWENTY THIRD ST,19521.0,Yes,2.62,0.0,0.04
21960,2020-02-15,2020-02-21,R543,PA-PATH EXCHANGE PLACE,30758.0,Yes,2.62,0.0,0.04
21961,2020-02-15,2020-02-21,R544,PA-PATH HARRISON,15757.0,Yes,2.62,0.0,0.04
21962,2020-02-15,2020-02-21,R545,PA-PATH 14TH STREET,21790.0,Yes,2.62,0.0,0.04
21963,2020-02-15,2020-02-21,R546,PA-PATH PAVONIA/NEWPORT,29794.0,Yes,2.62,0.0,0.04
21964,2020-02-15,2020-02-21,R547,PA-PATH 9TH STREET,12619.0,Yes,2.62,0.0,0.04
21965,2020-02-15,2020-02-21,R548,PA-PATH CHRISTOPHER ST,12987.0,Yes,2.62,0.0,0.04
21966,2020-02-15,2020-02-21,R549,PA-PATH NEWARK,63959.0,Yes,2.62,0.0,0.04
21967,2020-02-15,2020-02-21,R550,PA-PATH HOBOKEN,62077.0,Yes,2.62,0.0,0.04
21968,2020-02-15,2020-02-21,R551,PA-PATH GROVE ST,41229.0,Yes,2.62,0.0,0.04
21969,2020-02-15,2020-02-21,R552,PA-PATH JOURNAL SQUARE,50436.0,Yes,2.62,0.0,0.04
21970,2020-02-15,2020-02-21,R555,SBS-M15 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21971,2020-02-15,2020-02-21,R556,SBS-BX12 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21972,2020-02-15,2020-02-21,R557,SBS-M34 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21973,2020-02-15,2020-02-21,R558,SBS-BX41 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21974,2020-02-15,2020-02-21,R559,SBS-B44 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21975,2020-02-15,2020-02-21,R560,SBS-M60 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21976,2020-02-15,2020-02-21,R561,SBS-M86 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21977,2020-02-15,2020-02-21,R562,MTABC - EASTCHESTER 2,0.0,Yes,2.62,0.0,0.04
21978,2020-02-15,2020-02-21,R563,SBS-B46 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21979,2020-02-15,2020-02-21,R564,SBS-Q44 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21980,2020-02-15,2020-02-21,R567,SBS-M23 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21981,2020-02-15,2020-02-21,R568,SBS-M79 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21982,2020-02-15,2020-02-21,R569,SBS-BX6 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21983,2020-02-15,2020-02-21,R570,72ND STREET - 2 AVENUE,161686.0,Yes,2.62,0.0,0.04
21984,2020-02-15,2020-02-21,R571,86TH STREET - 2 AVENUE,142667.0,Yes,2.62,0.0,0.04
21985,2020-02-15,2020-02-21,R572,96TH STREET - 2 AVENUE,93763.0,Yes,2.62,0.0,0.04
21986,2020-02-15,2020-02-21,R573,SBS-Q52/53 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21987,2020-02-15,2020-02-21,R574,SBS-B82 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21988,2020-02-15,2020-02-21,R575,SBS-M14 @ LIVINGSTON PLAZA,0.0,Yes,2.62,0.0,0.04
21989,2020-02-08,2020-02-14,R001,WHITEHALL STREET,134092.0,Yes,2.64,0.0,21.479999999999997
21990,2020-02-08,2020-02-14,R003,CYPRESS HILLS,7301.0,Yes,2.64,0.0,21.479999999999997
21991,2020-02-08,2020-02-14,R004,75TH STREET & ELDERTS LANE,17243.0,Yes,2.64,0.0,21.479999999999997
21992,2020-02-08,2020-02-14,R005,85TH STREET & FOREST PKWAY,19821.0,Yes,2.64,0.0,21.479999999999997
21993,2020-02-08,2020-02-14,R006,WOODHAVEN BOULEVARD,23404.0,Yes,2.64,0.0,21.479999999999997
21994,2020-02-08,2020-02-14,R007,104TH STREET,12855.0,Yes,2.64,0.0,21.479999999999997
21995,2020-02-08,2020-02-14,R008,111TH STREET,10088.0,Yes,2.64,0.0,21.479999999999997
21996,2020-02-08,2020-02-14,R009,121ST STREET,10711.0,Yes,2.64,0.0,21.479999999999997
21997,2020-02-08,2020-02-14,R010,42ND STREET & 8TH AVENUE,182429.0,Yes,2.64,0.0,21.479999999999997
21998,2020-02-08,2020-02-14,R011,42ND STREET & 8TH AVENUE,381673.0,Yes,2.64,0.0,21.479999999999997
21999,2020-02-08,2020-02-14,R012,34TH STREET & 8TH AVENUE,332533.0,Yes,2.64,0.0,21.479999999999997
22000,2020-02-08,2020-02-14,R013,34TH STREET & 8TH AVENUE,107493.0,Yes,2.64,0.0,21.479999999999997
22001,2020-02-08,2020-02-14,R014,FULTON STREET,312244.0,Yes,2.64,0.0,21.479999999999997
22002,2020-02-08,2020-02-14,R015,FIFTH AVENUE,142538.0,Yes,2.64,0.0,21.479999999999997
22003,2020-02-08,2020-02-14,R016,LEXINGTON AVENUE,39246.0,Yes,2.64,0.0,21.479999999999997
22004,2020-02-08,2020-02-14,R017,LEXINGTON AVENUE,183900.0,Yes,2.64,0.0,21.479999999999997
22005,2020-02-08,2020-02-14,R018,ROOSEVELT AVE/JACKSON HTS,269285.0,Yes,2.64,0.0,21.479999999999997
22006,2020-02-08,2020-02-14,R019,179TH STREET & HILLSIDE AVE,80929.0,Yes,2.64,0.0,21.479999999999997
22007,2020-02-08,2020-02-14,R020,47-50 STREETS/ROCKEFELLER,326928.0,Yes,2.64,0.0,21.479999999999997
22008,2020-02-08,2020-02-14,R021,42ND STREET & 6TH AVENUE,227379.0,Yes,2.64,0.0,21.479999999999997
22009,2020-02-08,2020-02-14,R022,34TH STREET & 6TH AVENUE,376484.0,Yes,2.64,0.0,21.479999999999997
22010,2020-02-08,2020-02-14,R023,34TH STREET & 6TH AVENUE,282904.0,Yes,2.64,0.0,21.479999999999997
22011,2020-02-08,2020-02-14,R024,SUTPHIN BOULEVARD,113934.0,Yes,2.64,0.0,21.479999999999997
22012,2020-02-08,2020-02-14,R025,JAMAICA CENTER-PARSONS BLVD,132632.0,Yes,2.64,0.0,21.479999999999997
22013,2020-02-08,2020-02-14,R027,WALL STREET,128894.0,Yes,2.64,0.0,21.479999999999997
22014,2020-02-08,2020-02-14,R028,FULTON & WILLIAM STREETS,150143.0,Yes,2.64,0.0,21.479999999999997
22015,2020-02-08,2020-02-14,R029,PARK PLACE,236557.0,Yes,2.64,0.0,21.479999999999997
22016,2020-02-08,2020-02-14,R030,CHAMBERS STREET,93832.0,Yes,2.64,0.0,21.479999999999997
22017,2020-02-08,2020-02-14,R031,34TH STREET & 7TH AVENUE,171981.0,Yes,2.64,0.0,21.479999999999997
22018,2020-02-08,2020-02-14,R032,42ND STREET/TIMES SQUARE,216168.0,Yes,2.64,0.0,21.479999999999997
